Topic (Required),Topic Description (Optional),"Topic Type (Optional: 0=vocab,1=grammar,2=phrases,3=script,4=misc)",Native Text (Required),Native Context Line (Optional),Translation Text (Required),Translation Context Line (Optional),Translation Hint (Optional),Pronunciation Override (Optional)
vocab,,0,审理,,to hear (a case),,,shěn lǐ
vocab,,0,审美,,esthetics,,,shěn měi
vocab,,0,审判,,a trial,,,shěn pàn
vocab,,0,渗透,,to permeate,,,shèn tòu
vocab,,0,慎重,,cautious,,,shèn zhòng
vocab,,0,生存,,to exist,,,shēng cún
vocab,,0,生机,,opportunity to live,,,shēng jī
vocab,,0,生理,,physiology,,,shēng lǐ
vocab,,0,生疏,,unfamiliar,,,shēng shū
vocab,,0,生态,,way of life,,,shēng tài
vocab,,0,生物,,organism,,,shēng wù
vocab,,0,生效,,to take effect,,,shēng xiào
vocab,,0,生锈,,to rust,,,shēng xiù
vocab,,0,生育,,to bear,,,shēng yù
vocab,,0,牲畜,,domesticated animals,,,shēng chù
vocab,,0,声明,,statement,,,shēng míng
vocab,,0,声势,,fame and power,,,shēng shì
vocab,,0,声誉,,reputation,,,shēng yù
vocab,,0,省会,,provincial capital,,,shěng huì
vocab,,0,盛产,,superabundant,,,shèng chǎn
vocab,,0,盛开,,blooming,,,shèng kāi
vocab,,0,盛情,,great kindness,,,shèng qíng
vocab,,0,盛行,,to be in vogue,,,shèng xíng
vocab,,0,胜负,,victory or defeat,,,shèng fù
vocab,,0,失误,,lapse,,,shī wù
vocab,,0,失踪,,to be missing,,,shī zōng
vocab,,0,师范,,teacher-training,,,shī fàn
vocab,,0,施加,,to exert (effort or pressure),,,shī jiā
vocab,,0,施展,,to use fully,,,shī zhǎn
vocab,,0,尸体,,dead body,,,shī tǐ
vocab,,0,拾,,to pick up,,,shí
vocab,,0,十足,,ample,,,shí zú
vocab,,0,识别,,to distinguish,,,shí bié
vocab,,0,时差,,time difference,,,shí chā
vocab,,0,时常,,often,,,shí cháng
vocab,,0,时而,,occasionally,,,shí ér
vocab,,0,时光,,time,,,shí guāng
vocab,,0,时机,,fortunate timing,,,shí jī
vocab,,0,时事,,current trends,,,shí shì
vocab,,0,时装,,the latest fashion in clothes,,,shí zhuāng
vocab,,0,实惠,,tangible benefit,,,shí huì
vocab,,0,实力,,strength,,,shí lì
vocab,,0,实施,,to implement,,,shí shī
vocab,,0,实事求是,,to seek truth from facts (idiom),,,shí shì qiú shì
vocab,,0,实质,,substance,,,shí zhì
vocab,,0,石油,,oil,,,shí yóu
vocab,,0,使命,,mission (diplomatic or other),,,shǐ mìng
vocab,,0,是非,,right and wrong,,,shì fēi
vocab,,0,试图,,to attempt,,,shì tú
vocab,,0,试验,,experiment,,,shì yàn
vocab,,0,势必,,to be bound to,,,shì bì
vocab,,0,势力,,power,,,shì li
vocab,,0,世代,,generation,,,shì dài
vocab,,0,世界观,,worldview,,,shì jiè guān
vocab,,0,示范,,to demonstrate,,,shì fàn
vocab,,0,示威,,to demonstrate (as a protest),,,shì wēi
vocab,,0,示意,,to hint,,,shì yì
vocab,,0,释放,,to release,,,shì fàng
vocab,,0,事故,,accident,,,shì gù
vocab,,0,事迹,,deed,,,shì jì
vocab,,0,事件,,event,,,shì jiàn
vocab,,0,事态,,situation,,,shì tài
vocab,,0,事务,,(political,,,shì wù
vocab,,0,事项,,matter,,,shì xiàng
vocab,,0,事业,,undertaking,,,shì yè
vocab,,0,适宜,,suitable,,,shì yí
vocab,,0,视力,,vision,,,shì lì
vocab,,0,视线,,line of sight,,,shì xiàn
vocab,,0,视野,,field of view,,,shì yě
vocab,,0,逝世,,to pass away,,,shì shì
vocab,,0,收藏,,to hoard,,,shōu cáng
vocab,,0,收缩,,to pull back,,,shōu suō
vocab,,0,收益,,earnings,,,shōu yì
vocab,,0,收音机,,radio,,,shōu yīn jī
vocab,,0,手法,,technique,,,shǒu fǎ
vocab,,0,手势,,gesture,,,shǒu shì
vocab,,0,手艺,,craftmanship,,,shǒu yì
vocab,,0,首要,,the most important,,,shǒu yào
vocab,,0,守护,,to guard,,,shǒu hù
vocab,,0,受罪,,to endure,,,shòu zuì
vocab,,0,授予,,to award,,,shòu yǔ
vocab,,0,书法,,calligraphy,,,shū fǎ
vocab,,0,书籍,,books,,,shū jí
vocab,,0,书记,,secretary,,,shū ji
vocab,,0,书面,,in writing,,,shū miàn
vocab,,0,舒畅,,happy,,,shū chàng
vocab,,0,疏忽,,to neglect,,,shū hu
vocab,,0,数,,to count,,,shǔ
vocab,,0,竖,,to erect,,,shù
vocab,,0,束,,to bind,,,shù
vocab,,0,束缚,,to bind,,,shù fù
vocab,,0,树立,,to set up,,,shù lì
vocab,,0,数额,,amount,,,shù é
vocab,,0,数目,,amount,,,shù mù
vocab,,0,耍,,to play with,,,shuǎ
vocab,,0,衰老,,to age,,,shuāi lǎo
vocab,,0,衰退,,to decline,,,shuāi tuì
vocab,,0,率领,,to lead,,,shuài lǐng
vocab,,0,涮,,to rinse,,,shuàn
vocab,,0,双胞胎,,twin,,,shuāng bāo tāi
vocab,,0,爽快,,refreshed,,,shuǎng kuai
vocab,,0,水利,,water conservancy,,,shuǐ lì
vocab,,0,水龙头,,faucet,,,shuǐ lóng tóu
vocab,,0,水泥,,cement,,,shuǐ ní
vocab,,0,司法,,judicial,,,sī fǎ
vocab,,0,司令,,commanding officer,,,sī lìng
vocab,,0,思念,,to think of,,,sī niàn
vocab,,0,思索,,to think deeply,,,sī suǒ
vocab,,0,思维,,(line of) thought,,,sī wéi
vocab,,0,思绪,,train of thought,,,sī xù
vocab,,0,私自,,private,,,sī zì
vocab,,0,斯文,,refined,,,sī wén
vocab,,0,死亡,,to die,,,sǐ wáng
vocab,,0,四肢,,the four limbs of the body,,,sì zhī
vocab,,0,肆无忌惮,,absolutely unrestrained,,,sì wú jì dàn
vocab,,0,饲养,,to raise,,,sì yǎng
vocab,,0,耸,,to excite,,,sǒng
vocab,,0,艘,,classifier for ships,,,sōu
vocab,,0,搜索,,to search,,,sōu suǒ
vocab,,0,苏醒,,to wake up,,,sū xǐng
vocab,,0,俗话,,common saying,,,sú huà
vocab,,0,塑造,,to model,,,sù zào
vocab,,0,素食,,vegetables,,,sù shí
vocab,,0,素质,,inner quality,,,sù zhì
vocab,,0,诉讼,,lawsuit,,,sù sòng
vocab,,0,算了,,let it be,,,suàn le
vocab,,0,算数,,to count numbers,,,suàn shù
vocab,,0,随即,,immediately,,,suí jí
vocab,,0,随身,,to (carry) on one's person,,,suí shēn
vocab,,0,随手,,conveniently,,,suí shǒu
vocab,,0,随意,,as one wishes,,,suí yì
vocab,,0,岁月,,years,,,suì yuè
vocab,,0,隧道,,tunnel,,,suì dào
vocab,,0,损坏,,to damage,,,sǔn huài
vocab,,0,索赔,,to ask for compensation,,,suǒ péi
vocab,,0,索性,,you might as well (do it),,,suǒ xìng
vocab,,0,塌,,collapse,,,tā
vocab,,0,踏实,,practical,,,tā shi
vocab,,0,台风,,hurricane,,,tái fēng
vocab,,0,太空,,outer space,,,tài kōng
vocab,,0,泰斗,,leading scholar of his time,,,tài dǒu
vocab,,0,瘫痪,,paralysis,,,tān huàn
vocab,,0,贪婪,,avaricious,,,tān lán
vocab,,0,贪污,,corruption,,,tān wū
vocab,,0,摊儿,,erhua variant of 攤|摊[tān],,,tān r
vocab,,0,弹性,,flexibility,,,tán xìng
vocab,,0,坦白,,honest,,,tǎn bái
vocab,,0,探测,,to probe,,,tàn cè
vocab,,0,探索,,to explore,,,tàn suǒ
vocab,,0,探讨,,to investigate,,,tàn tǎo
vocab,,0,探望,,to visit,,,tàn wàng
vocab,,0,叹气,,to sigh,,,tàn qì
vocab,,0,糖葫芦,,sugar-coated Chinese hawthorn fruit on a stick,,,táng hú lu
vocab,,0,倘若,,provided that,,,tǎng ruò
vocab,,0,掏,,variant of 掏[tāo],,,tāo
vocab,,0,滔滔不绝,,unceasing torrent (idiom),,,tāo tāo bù jué
vocab,,0,陶瓷,,pottery and porcelain,,,táo cí
vocab,,0,淘气,,naughty,,,táo qì
vocab,,0,淘汰,,to wash out,,,táo tài
vocab,,0,讨价还价,,to haggle over price,,,tǎo jià huán jià
vocab,,0,特长,,personal strength,,,tè cháng
vocab,,0,特定,,special,,,tè dìng
vocab,,0,特色,,characteristic,,,tè sè
vocab,,0,提拔,,to promote to a higher job,,,tí bá
vocab,,0,提炼,,to extract (ore,,,tí liàn
vocab,,0,提示,,to prompt,,,tí shì
vocab,,0,提议,,proposal,,,tí yì
vocab,,0,题材,,subject matter,,,tí cái
vocab,,0,体谅,,to empathize,,,tǐ liàng
vocab,,0,体面,,dignity,,,tǐ miàn
vocab,,0,体系,,system,,,tǐ xì
vocab,,0,天才,,talent,,,tiān cái
vocab,,0,天伦之乐,,family love and joy,,,tiān lún zhī lè
vocab,,0,天然气,,natural gas,,,tiān rán qì
vocab,,0,天生,,nature,,,tiān shēng
vocab,,0,天堂,,paradise,,,tiān táng
vocab,,0,天文,,astronomy,,,tiān wén
vocab,,0,田径,,track and field (athletics),,,tián jìng
vocab,,0,舔,,to lick,,,tiǎn
vocab,,0,挑剔,,picky,,,tiāo ti
vocab,,0,条款,,clause (of contract or law),,,tiáo kuǎn
vocab,,0,条理,,arrangement,,,tiáo lǐ
vocab,,0,条约,,treaty,,,tiáo yuē
vocab,,0,调和,,harmonious,,,tiáo hé
vocab,,0,调剂,,to adjust,,,tiáo jì
vocab,,0,调节,,to adjust,,,tiáo jié
vocab,,0,调解,,to mediate,,,tiáo jiě
vocab,,0,调料,,condiment,,,tiáo liào
vocab,,0,挑拨,,to incite disharmony,,,tiǎo bō
vocab,,0,挑衅,,to provoke,,,tiǎo xìn
vocab,,0,跳跃,,to jump,,,tiào yuè
vocab,,0,停泊,,to anchor,,,tíng bó
vocab,,0,停顿,,to halt,,,tíng dùn
vocab,,0,停滞,,stagnation,,,tíng zhì
vocab,,0,亭子,,pavilion,,,tíng zi
vocab,,0,挺拔,,tall and straight,,,tǐng bá
vocab,,0,通货,,currency,,,tōng huò
vocab,,0,通俗,,common,,,tōng sú
vocab,,0,通用,,common (use),,,tōng yòng
vocab,,0,铜矿,,Copper,,,tóng kuàng
vocab,,0,同胞,,born of the same parents,,,tóng bāo
vocab,,0,同志,,comrade,,,tóng zhì
vocab,,0,童话,,children's fairy tales,,,tóng huà
vocab,,0,统筹兼顾,,an overall plan taking into account all factors,,,tǒng chóu jiān gù
vocab,,0,统计,,statistics,,,tǒng jì
vocab,,0,统统,,totally,,,tǒng tǒng
vocab,,0,投机,,to speculate (on financial markets),,,tóu jī
vocab,,0,投票,,to vote,,,tóu piào
vocab,,0,投降,,to surrender,,,tóu xiáng
vocab,,0,投掷,,to throw sth a long distance,,,tóu zhì
vocab,,0,秃,,bald,,,tū
vocab,,0,突破,,to break through,,,tū pò
vocab,,0,图案,,design,,,tú àn
vocab,,0,徒弟,,apprentice,,,tú dì
vocab,,0,途径,,way,,,tú jìng
vocab,,0,涂抹,,to paint,,,tú mǒ
vocab,,0,土壤,,soil,,,tǔ rǎng
vocab,,0,团结,,a rally,,,tuán jié
vocab,,0,团体,,group,,,tuán tǐ
vocab,,0,团圆,,to have a reunion,,,tuán yuán
vocab,,0,推测,,speculation,,,tuī cè
vocab,,0,推翻,,to overthrow,,,tuī fān
vocab,,0,推理,,reasoning,,,tuī lǐ
vocab,,0,推论,,to infer,,,tuī lùn
vocab,,0,推销,,to market,,,tuī xiāo
vocab,,0,吞咽,,to swallow,,,tūn yàn
vocab,,0,脱离,,to separate oneself from,,,tuō lí
vocab,,0,拖延,,to adjourn,,,tuō yán
vocab,,0,托运,,to consign (goods),,,tuō yùn
vocab,,0,妥当,,appropriate,,,tuǒ dang
vocab,,0,妥善,,appropriate,,,tuǒ shàn
vocab,,0,妥协,,to compromise,,,tuǒ xié
vocab,,0,椭圆,,oval,,,tuǒ yuán
vocab,,0,唾沫,,spittle,,,tuò mo
vocab,,0,挖掘,,to excavate,,,wā jué
vocab,,0,娃娃,,baby,,,wá wa
vocab,,0,瓦解,,to collapse,,,wǎ jiě
vocab,,0,哇,,replaces 啊 when following the vowel 'u' or 'ao',,,wa
vocab,,0,歪曲,,to distort,,,wāi qū
vocab,,0,外表,,external,,,wài biǎo
vocab,,0,外行,,layman,,,wài háng
vocab,,0,外界,,the outside world,,,wài jiè
vocab,,0,外向,,outward-looking,,,wài xiàng
vocab,,0,丸,,pill,,,wán
vocab,,0,完备,,faultless,,,wán bèi
vocab,,0,完毕,,to finish,,,wán bì
vocab,,0,玩弄,,to play with,,,wán nòng
vocab,,0,玩意儿,,erhua variant of 玩意[wán yì],,,wán yì r
vocab,,0,顽固,,stubborn,,,wán gù
vocab,,0,顽强,,tenacious,,,wán qiáng
vocab,,0,挽回,,to retrieve,,,wǎn huí
vocab,,0,挽救,,to save,,,wǎn jiù
vocab,,0,惋惜,,to feel sorry for a person over sth that should have happened,,,wǎn xī
vocab,,0,万分,,very much,,,wàn fēn
vocab,,0,往常,,habitually (in the past),,,wǎng cháng
vocab,,0,往事,,past events,,,wǎng shì
vocab,,0,网络,,network (computing,,,wǎng luò
vocab,,0,妄想,,to attempt vainly,,,wàng xiǎng
vocab,,0,微不足道,,negligible,,,wēi bù zú dào
vocab,,0,微观,,micro-,,,wēi guān
vocab,,0,威风,,might,,,wēi fēng
vocab,,0,威力,,might,,,wēi lì
vocab,,0,威望,,prestige,,,wēi wàng
vocab,,0,威信,,prestige,,,wēi xìn
vocab,,0,危机,,crisis,,,wēi jī
vocab,,0,违背,,to violate,,,wéi bèi
vocab,,0,维持,,to keep,,,wéi chí
vocab,,0,维生素,,vitamin,,,wéi shēng sù
vocab,,0,维修,,maintenance (of equipment),,,wéi xiū
vocab,,0,唯独,,only,,,wéi dú
vocab,,0,为难,,to feel embarrassed or awkward,,,wéi nán
vocab,,0,为期,,(to be done) by (a certain date),,,wéi qī
vocab,,0,为首,,head,,,wéi shǒu
vocab,,0,委员,,committee member,,,wěi yuán
vocab,,0,伪造,,to forge,,,wěi zào
vocab,,0,胃口,,appetite,,,wèi kǒu
vocab,,0,位于,,to be located at,,,wèi yú
vocab,,0,未免,,unavoidable,,,wèi miǎn
vocab,,0,畏惧,,to fear,,,wèi jù
vocab,,0,卫星,,(space) satellite,,,wèi xīng
vocab,,0,慰问,,to express sympathy,,,wèi wèn
vocab,,0,温带,,temperate zone,,,wēn dài
vocab,,0,温和,,mild,,,wēn hé
vocab,,0,文凭,,diploma,,,wén píng
vocab,,0,文物,,cultural relic,,,wén wù
vocab,,0,文献,,document,,,wén xiàn
vocab,,0,文雅,,elegant,,,wén yǎ
vocab,,0,文艺,,literature and art,,,wén yì
vocab,,0,问世,,to be published,,,wèn shì
vocab,,0,窝,,nest,,,wō
vocab,,0,乌黑,,jet-black,,,wū hēi
vocab,,0,污蔑,,to slander,,,wū miè
vocab,,0,诬陷,,to entrap,,,wū xiàn
vocab,,0,无比,,incomparable,,,wú bǐ
vocab,,0,无偿,,free,,,wú cháng
vocab,,0,无耻,,without any sense of shame,,,wú chǐ
vocab,,0,无从,,not to have access,,,wú cóng
vocab,,0,无动于衷,,aloof,,,wú dòng yú zhōng
vocab,,0,无非,,only,,,wú fēi
vocab,,0,无精打采,,dispirited and downcast (idiom); listless,,,wú jīng dǎ cǎi
vocab,,0,无可奉告,,(idiom) 'no comment',,,wú kě fèng gào
vocab,,0,无可奈何,,have no way out,,,wú kě nài hé
vocab,,0,无赖,,hoodlum,,,wú lài
vocab,,0,无理取闹,,to make trouble without reason (idiom); to be deliberately provocative,,,wú lǐ qǔ nào
vocab,,0,无能为力,,impotent (idiom),,,wú néng wéi lì
vocab,,0,无穷无尽,,vast and limitless (idiom); endless span of time,,,wú qióng wú jìn
vocab,,0,无微不至,,in every possible way (idiom); meticulous,,,wú wēi bù zhì
vocab,,0,无忧无虑,,carefree and without worries (idiom),,,wú yōu wú lǜ
vocab,,0,无知,,ignorant,,,wú zhī
vocab,,0,舞蹈,,dance,,,wǔ dǎo
vocab,,0,武侠,,martial arts chivalry (Chinese literary,,,wǔ xiá
vocab,,0,武装,,arms,,,wǔ zhuāng
vocab,,0,侮辱,,to insult,,,wǔ rǔ
vocab,,0,勿,,do not,,,wù
vocab,,0,务必,,must,,,wù bì
vocab,,0,务实,,pragmatic,,,wù shí
vocab,,0,误差,,difference,,,wù chā
vocab,,0,误解,,to misunderstand,,,wù jiě
vocab,,0,物美价廉,,good quality and cheap,,,wù měi jià lián
vocab,,0,物资,,goods,,,wù zī
vocab,,0,溪,,variant of 溪,,,xī
vocab,,0,膝盖,,knee,,,xī gài
vocab,,0,熄灭,,to stop burning,,,xī miè
vocab,,0,吸取,,to absorb,,,xī qǔ
vocab,,0,昔日,,formerly,,,xī rì
vocab,,0,牺牲,,to sacrifice oneself,,,xī shēng
vocab,,0,夕阳,,sunset,,,xī yáng
vocab,,0,媳妇,,daughter-in-law,,,xí fù
vocab,,0,习俗,,custom,,,xí sú
vocab,,0,袭击,,attack (esp. surprise attack),,,xí jī
vocab,,0,喜闻乐见,,a delight to see (idiom); an attractive spectacle,,,xǐ wén lè jiàn
vocab,,0,喜悦,,happy,,,xǐ yuè
vocab,,0,系列,,series,,,xì liè
vocab,,0,细胞,,cell (biology),,,xì bāo
vocab,,0,细菌,,bacterium,,,xì jūn
vocab,,0,细致,,delicate,,,xì zhì
vocab,,0,霞,,red clouds,,,xiá
vocab,,0,狭隘,,narrow,,,xiá ài
vocab,,0,狭窄,,narrow,,,xiá zhǎi
vocab,,0,峡谷,,canyon,,,xiá gǔ
vocab,,0,夏令营,,summer camp,,,xià lìng yíng
vocab,,0,下属,,subordinate,,,xià shǔ
vocab,,0,先进,,advanced (technology),,,xiān jìn
vocab,,0,先前,,before,,,xiān qián
vocab,,0,鲜明,,bright,,,xiān míng
vocab,,0,掀起,,to lift,,,xiān qǐ
vocab,,0,纤维,,fiber,,,xiān wéi
vocab,,0,弦,,bow string,,,xián
vocab,,0,嫌,,to dislike,,,xián
vocab,,0,嫌疑,,suspicion,,,xián yí
vocab,,0,闲话,,digression,,,xián huà
vocab,,0,贤惠,,chaste,,,xián huì
vocab,,0,衔接,,to join together,,,xián jiē
vocab,,0,显著,,outstanding,,,xiǎn zhù
vocab,,0,现场,,lit. actual location,,,xiàn chǎng
vocab,,0,现成,,ready-made,,,xiàn chéng
vocab,,0,现状,,current situation,,,xiàn zhuàng
vocab,,0,宪法,,constitution (of a country),,,xiàn fǎ
vocab,,0,陷害,,to entrap,,,xiàn hài
vocab,,0,陷入,,to sink into,,,xiàn rù
vocab,,0,馅儿,,erhua variant of 餡|馅,,,xiàn r
vocab,,0,线索,,trail,,,xiàn suǒ
vocab,,0,相差,,to differ,,,xiāng chà
vocab,,0,相等,,equal,,,xiāng děng
vocab,,0,相辅相成,,to complement one another (idiom),,,xiāng fǔ xiāng chéng
vocab,,0,相应,,to correspond,,,xiāng yìng
vocab,,0,镶嵌,,to inlay,,,xiāng qiàn
vocab,,0,乡镇,,village,,,xiāng zhèn
vocab,,0,想方设法,,to think up every possible method (idiom); to devise ways and means,,,xiǎng fāng shè fǎ
vocab,,0,响亮,,loud and clear,,,xiǎng liàng
vocab,,0,响应,,respond to,,,xiǎng yìng
vocab,,0,巷,,lane,,,xiàng
vocab,,0,向导,,guide,,,xiàng dǎo
vocab,,0,向来,,always (previously),,,xiàng lái
vocab,,0,向往,,to yearn for,,,xiàng wǎng
vocab,,0,消除,,to eliminate,,,xiāo chú
vocab,,0,消毒,,to disinfect,,,xiāo dú
vocab,,0,消防,,fire-fighting,,,xiāo fáng
vocab,,0,消耗,,to use up,,,xiāo hào
vocab,,0,消极,,negative,,,xiāo jí
vocab,,0,销毁,,to destroy (by melting or burning),,,xiāo huǐ
vocab,,0,小心翼翼,,cautious and solemn (idiom); very carefully,,,xiǎo xīn yì yì
vocab,,0,效益,,benefit,,,xiào yì
vocab,,0,肖像,,portrait,,,xiào xiàng
vocab,,0,携带,,to carry (on one's person),,,xié dài
vocab,,0,协会,,an association,,,xié huì
vocab,,0,协商,,to consult with,,,xié shāng
vocab,,0,协议,,agreement,,,xié yì
vocab,,0,协助,,to provide assistance,,,xié zhù
vocab,,0,写作,,writing,,,xiě zuò
vocab,,0,屑,,bits,,,xiè
vocab,,0,谢绝,,to refuse politely,,,xiè jué
vocab,,0,泄露,,to leak (information),,,xiè lù
vocab,,0,泄气,,to leak (gas),,,xiè qì
vocab,,0,新陈代谢,,metabolism (biology),,,xīn chén dài xiè
vocab,,0,新郎,,bridegroom,,,xīn láng
vocab,,0,新娘,,bride,,,xīn niáng
vocab,,0,新颖,,lit. new bud,,,xīn yǐng
vocab,,0,心得,,knowledge gained,,,xīn dé
vocab,,0,心灵,,bright,,,xīn líng
vocab,,0,心态,,attitude (of the heart),,,xīn tài
vocab,,0,心疼,,to love dearly,,,xīn téng
vocab,,0,心血,,heart's blood,,,xīn xuè
vocab,,0,心眼儿,,one's thoughts,,,xīn yǎn r
vocab,,0,辛勤,,hardworking,,,xīn qín
vocab,,0,欣慰,,to be gratified,,,xīn wèi
vocab,,0,欣欣向荣,,luxuriant growth (idiom); flourishing,,,xīn xīn xiàng róng
vocab,,0,薪水,,salary,,,xīn shuǐ
vocab,,0,信赖,,to trust,,,xìn lài
vocab,,0,信念,,faith,,,xìn niàn
vocab,,0,信仰,,to believe in (a religion),,,xìn yǎng
vocab,,0,信誉,,prestige,,,xìn yù
vocab,,0,腥,,fishy (smell),,,xīng
vocab,,0,兴隆,,prosperous,,,xīng lóng
vocab,,0,兴旺,,prosperous,,,xīng wàng
vocab,,0,行政,,administrative,,,xíng zhèng
vocab,,0,形态,,shape,,,xíng tài
vocab,,0,刑事,,criminal,,,xíng shì
vocab,,0,性感,,sex appeal,,,xìng gǎn
vocab,,0,性命,,life,,,xìng mìng
vocab,,0,性能,,function,,,xìng néng
vocab,,0,性情,,nature,,,xìng qíng
vocab,,0,幸好,,fortunately,,,xìng hǎo
vocab,,0,兴高采烈,,happy and excited (idiom); in high spirits,,,xīng gāo cǎi liè
vocab,,0,兴致勃勃,,to become exhilarated (idiom); in high spirits,,,xìng zhì bó bó
vocab,,0,胸怀,,one's bosom (the seat of emotions),,,xiōng huái
vocab,,0,胸膛,,chest,,,xiōng táng
vocab,,0,凶恶,,variant of 兇惡|凶恶,,,xiōng è
vocab,,0,凶手,,murderer,,,xiōng shǒu
vocab,,0,雄厚,,robust,,,xióng hòu
vocab,,0,修复,,to restore,,,xiū fù
vocab,,0,修建,,to build,,,xiū jiàn
vocab,,0,修理,,to repair,,,xiū lǐ
vocab,,0,羞耻,,(a feeling of) shame,,,xiū chǐ
vocab,,0,休养,,to recuperate,,,xiū yǎng
vocab,,0,绣,,to embroider,,,xiù
vocab,,0,嗅觉,,sense of smell,,,xiù jué
vocab,,0,虚假,,false,,,xū jiǎ
vocab,,0,虚荣,,vanity,,,xū róng
vocab,,0,虚伪,,false,,,xū wěi
vocab,,0,需求,,requirement,,,xū qiú
vocab,,0,须知,,prerequisites,,,xū zhī
vocab,,0,许可,,to allow,,,xǔ kě
vocab,,0,酗酒,,heavy drinking,,,xù jiǔ
vocab,,0,畜牧,,to raise animals,,,xù mù
vocab,,0,序言,,preface,,,xù yán
vocab,,0,宣誓,,to swear an oath (of office),,,xuān shì
vocab,,0,宣扬,,to proclaim,,,xuān yáng
vocab,,0,悬挂,,to suspend,,,xuán guà
vocab,,0,悬念,,suspense in a movie,,,xuán niàn
vocab,,0,悬崖峭壁,,sheer cliffs and precipitous rock faces (idiom),,,xuán yá qiào bì
vocab,,0,旋律,,melody,,,xuán lǜ
vocab,,0,旋转,,to rotate,,,xuán zhuǎn
vocab,,0,选拔,,to select the best,,,xuǎn bá
vocab,,0,选手,,athlete,,,xuǎn shǒu
vocab,,0,削弱,,to weaken,,,xuē ruò
vocab,,0,学历,,educational background,,,xué lì
vocab,,0,学说,,theory,,,xué shuō
vocab,,0,学位,,academic degree,,,xué wèi
vocab,,0,雪上加霜,,to add hail to snow (idiom); one disaster on top of another,,,xuě shàng jiā shuāng
vocab,,0,血压,,blood pressure,,,xuè yā
vocab,,0,熏陶,,to seep in,,,xūn táo
vocab,,0,循环,,to cycle,,,xún huán
vocab,,0,循序渐进,,in sequence,,,xún xù jiàn jìn
vocab,,0,巡逻,,to patrol (police,,,xún luó
vocab,,0,寻觅,,to look for,,,xún mì
vocab,,0,押金,,deposit,,,yā jīn
vocab,,0,压迫,,to oppress,,,yā pò
vocab,,0,压岁钱,,money given to children as new year present,,,yā suì qián
vocab,,0,压缩,,to compress,,,yā suō
vocab,,0,压抑,,to constrain or repress emotions,,,yā yì
vocab,,0,压榨,,to press,,,yā zhà
vocab,,0,压制,,to suppress,,,yā zhì
vocab,,0,亚军,,second place (in a sports contest),,,yà jūn
vocab,,0,烟花,,fireworks,,,yān huā
vocab,,0,淹没,,to submerge,,,yān mò
vocab,,0,延期,,to delay,,,yán qī
vocab,,0,延伸,,to extend,,,yán shēn
vocab,,0,延续,,to continue,,,yán xù
vocab,,0,严寒,,bitter cold,,,yán hán
vocab,,0,严禁,,strictly prohibit,,,yán jìn
vocab,,0,严峻,,grim,,,yán jùn
vocab,,0,严厉,,severe,,,yán lì
vocab,,0,严密,,strict,,,yán mì
vocab,,0,沿海,,coastal,,,yán hǎi
vocab,,0,言论,,speech,,,yán lùn
vocab,,0,炎热,,blistering hot,,,yán rè
vocab,,0,岩石,,rock,,,yán shí
vocab,,0,演变,,to develop,,,yǎn biàn
vocab,,0,演讲,,lecture,,,yǎn jiǎng
vocab,,0,演习,,maneuver,,,yǎn xí
vocab,,0,演绎,,to deduce,,,yǎn yì
vocab,,0,演奏,,to play a musical instrument,,,yǎn zòu
vocab,,0,掩盖,,to conceal,,,yǎn gài
vocab,,0,掩护,,to screen,,,yǎn hù
vocab,,0,掩饰,,to conceal a fault,,,yǎn shì
vocab,,0,眼光,,gaze,,,yǎn guāng
vocab,,0,眼色,,a wink,,,yǎn sè
vocab,,0,眼神,,expression or emotion showing in one's eyes,,,yǎn shén
vocab,,0,眼下,,now,,,yǎn xià
vocab,,0,验收,,to check on receipt,,,yàn shōu
vocab,,0,验证,,to inspect and verify,,,yàn zhèng
vocab,,0,厌恶,,to loathe,,,yàn wù
vocab,,0,氧气,,oxygen,,,yǎng qì
vocab,,0,样品,,sample,,,yàng pǐn
vocab,,0,摇摆,,to sway,,,yáo bǎi
vocab,,0,摇滚,,to shake and boil,,,yáo gǔn
vocab,,0,摇晃,,to rock,,,yáo huàng
vocab,,0,遥控,,remote control,,,yáo kòng
vocab,,0,遥远,,distant,,,yáo yuǎn
vocab,,0,谣言,,rumor,,,yáo yán
vocab,,0,咬牙切齿,,gnashing one's teeth (idiom); displaying extreme anger,,,yǎo yá qiè chǐ
vocab,,0,要不然,,otherwise,,,yào bù rán
vocab,,0,要点,,main point,,,yào diǎn
vocab,,0,要命,,to cause sb's death,,,yào mìng
vocab,,0,要素,,essential factor,,,yào sù
vocab,,0,耀眼,,to dazzle,,,yào yǎn
vocab,,0,野蛮,,barbarous,,,yě mán
vocab,,0,野心,,ambition,,,yě xīn
vocab,,0,一流,,top quality,,,yī liú
vocab,,0,依次,,in order,,,yī cì
vocab,,0,依旧,,as before,,,yī jiù
vocab,,0,依据,,according to,,,yī jù
vocab,,0,依靠,,to rely on sth (for support etc),,,yī kào
vocab,,0,依赖,,to depend on,,,yī lài
vocab,,0,依托,,to rely on,,,yī tuō
vocab,,0,衣裳,,clothes,,,yī shang
vocab,,0,一度,,for a time,,,yī dù
vocab,,0,一贯,,consistent,,,yī guàn
vocab,,0,一律,,same,,,yī lǜ
vocab,,0,一目了然,,obvious at a glance (idiom),,,yī mù liǎo rán
vocab,,0,一向,,always (previously),,,yī xiàng
